state,year,month,drug_type,deaths, deaths
Illinois,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2762.0,2762.0
Illinois,2021,January,Natural & semi-synthetic opioids (T40.2),501.0,501.0
Illinois,2021,January,"Opioids (T40.0-T40.4,T40.6)",2936.0,2936.0
Illinois,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",679.0,679.0
Illinois,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2797.0,2797.0
Illinois,2021,January,"Synthetic opioids, excl. methadone (T40.4)",2487.0,2487.0
Illinois,2021,March,"Opioids (T40.0-T40.4,T40.6)",2917.0,2917.0
Illinois,2021,March,Natural & semi-synthetic opioids (T40.2),474.0,474.0
Illinois,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2803.0,2803.0
Illinois,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",647.0,647.0
Illinois,2021,March,"Synthetic opioids, excl. methadone (T40.4)",2516.0,2516.0
Indiana,2019,April,Natural & semi-synthetic opioids (T40.2),327.0,327.0
Indiana,2019,April,"Synthetic opioids, excl. methadone (T40.4)",705.0,705.0
Indiana,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",932.0,932.0
Indiana,2019,April,"Opioids (T40.0-T40.4,T40.6)",1083.0,1083.0
Indiana,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",371.0,371.0
Indiana,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1026.0,1026.0
Indiana,2019,August,"Opioids (T40.0-T40.4,T40.6)",1152.0,1152.0
Indiana,2019,August,"Synthetic opioids, excl. methadone (T40.4)",795.0,795.0
Indiana,2019,August,Natural & semi-synthetic opioids (T40.2),341.0,341.0
Indiana,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",383.0,383.0
Indiana,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",402.0,402.0
Indiana,2019,December,Natural & semi-synthetic opioids (T40.2),358.0,358.0
Indiana,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1150.0,1150.0
Indiana,2019,December,"Opioids (T40.0-T40.4,T40.6)",1256.0,1256.0
Indiana,2019,December,"Synthetic opioids, excl. methadone (T40.4)",908.0,908.0
Indiana,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1004.0,1004.0
Indiana,2019,July,"Opioids (T40.0-T40.4,T40.6)",1134.0,1134.0
Indiana,2019,July,"Synthetic opioids, excl. methadone (T40.4)",771.0,771.0
Indiana,2019,July,Natural & semi-synthetic opioids (T40.2),339.0,339.0
Indiana,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",382.0,382.0
Indiana,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",963.0,963.0
Indiana,2019,June,"Opioids (T40.0-T40.4,T40.6)",1103.0,1103.0
Indiana,2019,June,"Synthetic opioids, excl. methadone (T40.4)",738.0,738.0
Indiana,2019,June,Natural & semi-synthetic opioids (T40.2),330.0,330.0
Indiana,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",375.0,375.0
Indiana,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",942.0,942.0
Indiana,2019,March,"Synthetic opioids, excl. methadone (T40.4)",707.0,707.0
Indiana,2019,March,Natural & semi-synthetic opioids (T40.2),336.0,336.0
Indiana,2019,March,"Opioids (T40.0-T40.4,T40.6)",1099.0,1099.0
Indiana,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",384.0,384.0
Indiana,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",961.0,961.0
Indiana,2019,May,"Synthetic opioids, excl. methadone (T40.4)",727.0,727.0
Indiana,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",392.0,392.0
Indiana,2019,May,"Opioids (T40.0-T40.4,T40.6)",1107.0,1107.0
Indiana,2019,May,Natural & semi-synthetic opioids (T40.2),349.0,349.0
Indiana,2019,November,"Opioids (T40.0-T40.4,T40.6)",1234.0,1234.0
Indiana,2019,November,"Synthetic opioids, excl. methadone (T40.4)",885.0,885.0
Indiana,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1121.0,1121.0
Indiana,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",395.0,395.0
Indiana,2019,November,Natural & semi-synthetic opioids (T40.2),354.0,354.0
Indiana,2019,October,Natural & semi-synthetic opioids (T40.2),363.0,363.0
Indiana,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1095.0,1095.0
Indiana,2019,October,"Opioids (T40.0-T40.4,T40.6)",1203.0,1203.0
Indiana,2019,October,"Synthetic opioids, excl. methadone (T40.4)",854.0,854.0
Indiana,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",403.0,403.0
Indiana,2019,September,"Opioids (T40.0-T40.4,T40.6)",1182.0,1182.0
Indiana,2019,September,Natural & semi-synthetic opioids (T40.2),353.0,353.0
Indiana,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1065.0,1065.0
Indiana,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",394.0,394.0
Indiana,2019,September,"Synthetic opioids, excl. methadone (T40.4)",829.0,829.0
Indiana,2020,April,"Opioids (T40.0-T40.4,T40.6)",1417.0,1417.0
Indiana,2020,April,"Synthetic opioids, excl. methadone (T40.4)",1125.0,1125.0
Indiana,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1332.0,1332.0
Indiana,2020,April,Natural & semi-synthetic opioids (T40.2),355.0,355.0
Indiana,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",396.0,396.0
Indiana,2020,August,"Opioids (T40.0-T40.4,T40.6)",1671.0,1671.0
Indiana,2020,August,Natural & semi-synthetic opioids (T40.2),386.0,386.0
Indiana,2020,August,"Synthetic opioids, excl. methadone (T40.4)",1401.0,1401.0
Indiana,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1591.0,1591.0
Indiana,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",428.0,428.0
Indiana,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",445.0,445.0
Indiana,2020,December,"Synthetic opioids, excl. methadone (T40.4)",1599.0,1599.0
Indiana,2020,December,Natural & semi-synthetic opioids (T40.2),405.0,405.0
Indiana,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1762.0,1762.0
Indiana,2020,December,"Opioids (T40.0-T40.4,T40.6)",1827.0,1827.0
Indiana,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",394.0,394.0
Indiana,2020,February,Natural & semi-synthetic opioids (T40.2),350.0,350.0
Indiana,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1240.0,1240.0
Indiana,2020,February,"Opioids (T40.0-T40.4,T40.6)",1342.0,1342.0
Indiana,2020,February,"Synthetic opioids, excl. methadone (T40.4)",1011.0,1011.0
Indiana,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",407.0,407.0
Indiana,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1207.0,1207.0
Indiana,2020,January,"Opioids (T40.0-T40.4,T40.6)",1310.0,1310.0
Indiana,2020,January,Natural & semi-synthetic opioids (T40.2),363.0,363.0
Indiana,2020,January,"Synthetic opioids, excl. methadone (T40.4)",972.0,972.0
Indiana,2020,July,Natural & semi-synthetic opioids (T40.2),385.0,385.0
Indiana,2020,July,"Opioids (T40.0-T40.4,T40.6)",1647.0,1647.0
Indiana,2020,July,"Synthetic opioids, excl. methadone (T40.4)",1363.0,1363.0
Indiana,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1564.0,1564.0
Indiana,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",430.0,430.0
Indiana,2020,June,"Opioids (T40.0-T40.4,T40.6)",1603.0,1603.0
Indiana,2020,June,Natural & semi-synthetic opioids (T40.2),384.0,384.0
Indiana,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1522.0,1522.0
Indiana,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",425.0,425.0
Indiana,2020,June,"Synthetic opioids, excl. methadone (T40.4)",1320.0,1320.0
Indiana,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1251.0,1251.0
Indiana,2020,March,"Opioids (T40.0-T40.4,T40.6)",1340.0,1340.0
Indiana,2020,March,"Synthetic opioids, excl. methadone (T40.4)",1039.0,1039.0
Indiana,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",377.0,377.0
Indiana,2020,March,Natural & semi-synthetic opioids (T40.2),337.0,337.0
Indiana,2020,May,Natural & semi-synthetic opioids (T40.2),360.0,360.0
Indiana,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",403.0,403.0
Indiana,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1449.0,1449.0
Indiana,2020,May,"Opioids (T40.0-T40.4,T40.6)",1532.0,1532.0
Indiana,2020,May,"Synthetic opioids, excl. methadone (T40.4)",1249.0,1249.0
Indiana,2020,November,"Synthetic opioids, excl. methadone (T40.4)",1545.0,1545.0
Indiana,2020,November,Natural & semi-synthetic opioids (T40.2),409.0,409.0
Indiana,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",451.0,451.0
Indiana,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1715.0,1715.0
Indiana,2020,November,"Opioids (T40.0-T40.4,T40.6)",1776.0,1776.0
Indiana,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",435.0,435.0
Indiana,2020,October,"Opioids (T40.0-T40.4,T40.6)",1752.0,1752.0
Indiana,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1684.0,1684.0
Indiana,2020,October,"Synthetic opioids, excl. methadone (T40.4)",1513.0,1513.0
Indiana,2020,October,Natural & semi-synthetic opioids (T40.2),393.0,393.0
Indiana,2020,September,"Opioids (T40.0-T40.4,T40.6)",1713.0,1713.0
Indiana,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",438.0,438.0
Indiana,2020,September,"Synthetic opioids, excl. methadone (T40.4)",1454.0,1454.0
Indiana,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1636.0,1636.0
Indiana,2020,September,Natural & semi-synthetic opioids (T40.2),396.0,396.0
Indiana,2021,February,Natural & semi-synthetic opioids (T40.2),433.0,433.0
Indiana,2021,February,"Synthetic opioids, excl. methadone (T40.4)",1667.0,1667.0
Indiana,2021,February,"Opioids (T40.0-T40.4,T40.6)",1893.0,1893.0
Indiana,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",475.0,475.0
Indiana,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1832.0,1832.0
Indiana,2021,January,Natural & semi-synthetic opioids (T40.2),416.0,416.0
Indiana,2021,January,"Opioids (T40.0-T40.4,T40.6)",1865.0,1865.0
Indiana,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",457.0,457.0
Indiana,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1799.0,1799.0
Indiana,2021,January,"Synthetic opioids, excl. methadone (T40.4)",1636.0,1636.0
Indiana,2021,March,"Opioids (T40.0-T40.4,T40.6)",1964.0,1964.0
Indiana,2021,March,Natural & semi-synthetic opioids (T40.2),434.0,434.0
Indiana,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1899.0,1899.0
Indiana,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",479.0,479.0
Indiana,2021,March,"Synthetic opioids, excl. methadone (T40.4)",1735.0,1735.0
Kansas,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",132.0,132.0
Kansas,2019,August,"Opioids (T40.0-T40.4,T40.6)",166.0,166.0
Kansas,2019,August,"Synthetic opioids, excl. methadone (T40.4)",64.0,64.0
Kansas,2019,August,Natural & semi-synthetic opioids (T40.2),68.0,68.0
Kansas,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82.0,82.0
Kansas,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82.0,82.0
Kansas,2019,December,Natural & semi-synthetic opioids (T40.2),65.0,65.0
Kansas,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",139.0,139.0
Kansas,2019,December,"Opioids (T40.0-T40.4,T40.6)",171.0,171.0
Kansas,2019,December,"Synthetic opioids, excl. methadone (T40.4)",68.0,68.0
Kansas,2019,November,"Opioids (T40.0-T40.4,T40.6)",171.0,171.0
Kansas,2019,November,"Synthetic opioids, excl. methadone (T40.4)",65.0,65.0
Kansas,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",139.0,139.0
Kansas,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",84.0,84.0
Kansas,2019,November,Natural & semi-synthetic opioids (T40.2),70.0,70.0
Kansas,2019,October,Natural & semi-synthetic opioids (T40.2),66.0,66.0
Kansas,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",132.0,132.0
Kansas,2019,October,"Opioids (T40.0-T40.4,T40.6)",162.0,162.0
Kansas,2019,October,"Synthetic opioids, excl. methadone (T40.4)",62.0,62.0
Kansas,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",79.0,79.0
Kansas,2019,September,"Opioids (T40.0-T40.4,T40.6)",169.0,169.0
Kansas,2019,September,Natural & semi-synthetic opioids (T40.2),65.0,65.0
Kansas,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",135.0,135.0
Kansas,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",79.0,79.0
Kansas,2019,September,"Synthetic opioids, excl. methadone (T40.4)",67.0,67.0
Kansas,2020,April,"Opioids (T40.0-T40.4,T40.6)",188.0,188.0
Kansas,2020,April,"Synthetic opioids, excl. methadone (T40.4)",80.0,80.0
Kansas,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",154.0,154.0
Kansas,2020,April,Natural & semi-synthetic opioids (T40.2),75.0,75.0
Kansas,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",88.0,88.0
Kansas,2020,August,"Opioids (T40.0-T40.4,T40.6)",218.0,218.0
Kansas,2020,August,Natural & semi-synthetic opioids (T40.2),69.0,69.0
Kansas,2020,August,"Synthetic opioids, excl. methadone (T40.4)",117.0,117.0
Kansas,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",183.0,183.0
Kansas,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",81.0,81.0
Kansas,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",78.0,78.0
Kansas,2020,December,"Synthetic opioids, excl. methadone (T40.4)",159.0,159.0
Kansas,2020,December,Natural & semi-synthetic opioids (T40.2),72.0,72.0
Kansas,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",219.0,219.0
Kansas,2020,December,"Opioids (T40.0-T40.4,T40.6)",252.0,252.0
Kansas,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",86.0,86.0
Kansas,2020,February,Natural & semi-synthetic opioids (T40.2),70.0,70.0
Kansas,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",153.0,153.0
Kansas,2020,February,"Opioids (T40.0-T40.4,T40.6)",186.0,186.0
Kansas,2020,February,"Synthetic opioids, excl. methadone (T40.4)",80.0,80.0
Kansas,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",91.0,91.0
Kansas,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",153.0,153.0
Kansas,2020,January,"Opioids (T40.0-T40.4,T40.6)",185.0,185.0
Kansas,2020,January,Natural & semi-synthetic opioids (T40.2),74.0,74.0
Kansas,2020,January,"Synthetic opioids, excl. methadone (T40.4)",76.0,76.0
Kansas,2020,July,Natural & semi-synthetic opioids (T40.2),72.0,72.0
Kansas,2020,July,"Opioids (T40.0-T40.4,T40.6)",218.0,218.0
Kansas,2020,July,"Synthetic opioids, excl. methadone (T40.4)",117.0,117.0
Kansas,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",185.0,185.0
Kansas,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",84.0,84.0
Kansas,2020,June,"Opioids (T40.0-T40.4,T40.6)",204.0,204.0
Kansas,2020,June,Natural & semi-synthetic opioids (T40.2),74.0,74.0
Kansas,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",173.0,173.0
Kansas,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",86.0,86.0
Kansas,2020,June,"Synthetic opioids, excl. methadone (T40.4)",104.0,104.0
Kansas,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",155.0,155.0
Kansas,2020,March,"Opioids (T40.0-T40.4,T40.6)",187.0,187.0
Kansas,2020,March,"Synthetic opioids, excl. methadone (T40.4)",80.0,80.0
Kansas,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",88.0,88.0
Kansas,2020,March,Natural & semi-synthetic opioids (T40.2),75.0,75.0
Kansas,2020,May,Natural & semi-synthetic opioids (T40.2),79.0,79.0
Kansas,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",91.0,91.0
Kansas,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",164.0,164.0
Kansas,2020,May,"Opioids (T40.0-T40.4,T40.6)",198.0,198.0
Kansas,2020,May,"Synthetic opioids, excl. methadone (T40.4)",90.0,90.0
Kansas,2020,November,"Synthetic opioids, excl. methadone (T40.4)",135.0,135.0
Kansas,2020,November,Natural & semi-synthetic opioids (T40.2),69.0,69.0
Kansas,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",78.0,78.0
Kansas,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",195.0,195.0
Kansas,2020,November,"Opioids (T40.0-T40.4,T40.6)",226.0,226.0
Kansas,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",85.0,85.0
Kansas,2020,October,"Opioids (T40.0-T40.4,T40.6)",232.0,232.0
Kansas,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",198.0,198.0
Kansas,2020,October,"Synthetic opioids, excl. methadone (T40.4)",131.0,131.0
Kansas,2020,October,Natural & semi-synthetic opioids (T40.2),73.0,73.0
Kansas,2020,September,"Opioids (T40.0-T40.4,T40.6)",220.0,220.0
Kansas,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",83.0,83.0
Kansas,2020,September,"Synthetic opioids, excl. methadone (T40.4)",119.0,119.0
Kansas,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",187.0,187.0
Kansas,2020,September,Natural & semi-synthetic opioids (T40.2),71.0,71.0
Kansas,2021,February,Natural & semi-synthetic opioids (T40.2),69.0,69.0
Kansas,2021,February,"Synthetic opioids, excl. methadone (T40.4)",180.0,180.0
Kansas,2021,February,"Opioids (T40.0-T40.4,T40.6)",267.0,267.0
Kansas,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",74.0,74.0
Kansas,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",235.0,235.0
Kansas,2021,January,Natural & semi-synthetic opioids (T40.2),63.0,63.0
Kansas,2021,January,"Opioids (T40.0-T40.4,T40.6)",255.0,255.0
Kansas,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69.0,69.0
Kansas,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",220.0,220.0
Kansas,2021,January,"Synthetic opioids, excl. methadone (T40.4)",168.0,168.0
